text,likes,retweets,replies,created_at,lang,is_meaningful
"Grok's Imagine UI is seriously one of the best UIs I've ever used.

I'm super excited for videos to get to Veo 3 level (or better), retain the speed of generation, and the ability to make longer videos.

This is going to transform entertainment media consumption.",0,0,0,,en,NO
"Google Veo 3 works with diagrams.

This can help you create more unexpected movements from an image.

Here are some new examples. https://t.co/xKki5tTJjo",0,0,0,,en,YES
"Duck Kung-Fu Duel with Veo 3 fast on @BasedLabsAI 

JSON Prompt:

{
  ""video"": {
    ""duration"": 8,
    ""fps"": 30,
    ""resolution"": ""1920x1080"",
    ""style"": ""cinematic, animated, martial arts film"",
    ""setting"": {
      ""environment"": ""traditional East Asian dojo with paper lanterns and wooden architecture"",
      ""lighting"": ""dramatic, with soft ambient light and shadows"",
      ""atmosphere"": ""tense, action-packed""
    },
    ""characters"": [
      {
        ""type"": ""duck"",
        ""appearance"": ""anthropomorphic, with vibrant feathers (one white with black accents, one brown with green accents), wearing traditional martial arts headbands"",
        ""actions"": [
          ""performs high kicks, spins, and punches in a stylized kung-fu manner"",
          ""moves with agility and precision, feathers ruffling with each move""
        ]
      },
      {
        ""type"": ""duck"",
        ""appearance"": ""anthropomorphic, with dark feathers and a red crest, wearing a different colored headband"",
        ""actions"": [
          ""blocks and counters with swift movements, uses wing strikes and beak jabs"",
          ""leaps and dodges with exaggerated martial arts flair""
        ]
      }
    ],
    ""sequence"": [
      {
        ""time"": 0,
        ""description"": ""Two ducks face each other in a ready stance, surrounded by paper lanterns and wooden dojo elements, mist lightly rising from the ground.""
      },
      {
        ""time"": 1,
        ""description"": ""The white duck initiates the fight with a spinning kick, feathers flying as it moves.""
      },
      {
        ""time"": 2,
        ""description"": ""The brown duck blocks the kick and counters with a rapid series of punches, creating a blur of motion.""
      },
      {
        ""time"": 3,
        ""description"": ""Both ducks leap into the air, performing simultaneous high kicks that almost connect, with dramatic shadows cast on the dojo walls.""
      },
      {
        ""time"": 4,
        ""description"": ""The white duck uses a wing strike, sending the brown duck stumbling back slightly, feathers scattering.""
      },
      {
        ""time"": 5,
        ""description"": ""The brown duck recovers and charges forward with a series of beak jabs, forcing the white duck to dodge and weave.""
      },
      {
        ""time"": 6,
        ""description"": ""Both ducks pause momentarily, circling each other with intense focus, their breathing visible in the mist.""
      },
      {
        ""time"": 7,
        ""description"": ""The fight resumes with a flurry of synchronized movements, ending with both ducks in mid-air, about to clash again.""
      }
    ],
    ""audio"": {
      ""background"": ""traditional East Asian instrumental music with a fast tempo, punctuated by martial arts sound effects (kicks, punches, impacts)""
    },
    ""text_overlays"": [
      {
        ""time"": 0,
        ""text"": ""Duck Kung-Fu Duel"",
        ""position"": ""top-center"",
        ""style"": ""bold, white with black outline, traditional font""
      }
    ]
  }
}",0,0,0,,en,YES
"Start Frame in Veo 3 on Leonardo has made things way easier lately

Pick an image you like, animate from that, and skip the blank canvas feeling.

Here are some fun and creative examples of what you can do with it 👇 https://t.co/iHUtSInNEH",0,0,0,,en,NO
"We're cooked.

Google Veo 3 has just broken the internet.

10 wild examples:

1. Nothing is real anymore. https://t.co/Li0oZm0QoW",0,0,0,,en,NO
"Veo-3 fast on Gemini 💫

""A hyperrealistic, 8-second cinematic shot of a squadron of futuristic hoverbikes racing across a vast, windswept desert canyon on a terraformed Mars."", ""atmosphere"": ""A dry, dusty environment with low gravity. Distant mesas and canyon walls rise in the hazy sunlight.""}, ""scene_details"": {""setting"": ""A wide shot of a rugged desert canyon floor. Giant rock formations and mesas rise dramatically in the background, partially obscured by dust kicked up by the hoverbikes. The terrain is uneven, with loose rocks and patches of reddish sand."", ""mood"": ""Fast-paced and exhilarating, conveying a sense of speed, adventure, and the vastness of an alien landscape.""}, ""action_breakdown"": {""timeline"": [{""time"": ""0-2s"", ""action"": ""The lead hoverbike, closely resembling the one in the image, speeds into the frame from the left, flying low over the terrain and kicking up trails of red dust particles. The camera begins to track alongside it.""}, {""time"": ""2-5s"", ""action"": ""The lead bike navigates a small rise in the terrain, briefly becoming airborne with its anti-gravity systems flaring with a subtle blueish glow. Other hoverbikes in the squadron follow closely behind, creating dynamic dust trails and weaving around obstacles.""}, {""time"": ""5-8s"", ""action"": ""The squadron accelerates, their sleek, futuristic designs cutting through the Martian air. The camera angle shifts slightly to show more of the vast canyon landscape as the bikes speed towards the horizon, their red and blue running lights visible through the dust.""}]}, ""vehicle_and_rider_details"": {""hoverbike_design"": ""Aerodynamic, low-slung hoverbikes with visible anti-gravity emitters and intricate mechanical details, consistent with the provided image. They have a mix of metallic grey, black, and red accents."", ""rider_outfits"": ""The riders are clad in advanced, dark grey and black armored suits with enclosed helmets, suggesting an exploration or reconnaissance team. Their postures are leaned forward, indicating high speed."", ""camera_and_shot"": {""camera"": ""Virtual camera mounted on a fast-moving drone or chase vehicle."", ""shot_type"": ""Dynamic tracking shot with slight panning movements to keep the lead bike in focus while showing the squadron and environment."", ""movement"": ""Smooth, fast-paced camera movement that follows the action, conveying the speed of the hoverbikes. Subtle bumps and vibrations can be added for realism."", ""focus"": ""Sharp focus on the lead hoverbike, with a slight motion blur effect on the background to emphasize speed.""}, ""sound_design"": {""vehicle_sounds"": ""A futuristic blend of high-pitched whirring from the anti-gravity generators and the low rumble of powerful internal engines. The sounds are speed-dependent, increasing in pitch and intensity as the bikes accelerate.""",0,0,0,,en,YES
"Veo 3 fast is so good

Prompt:

Cinematic 8K shot of a lone traveler walking across a vast desert at sunrise, golden light reflecting on sand dunes, dramatic shadows, soft dust in the air, ultra-realistic textures, slow camera pan from left to right, epic and atmospheric mood, inspired by Denis Villeneuve cinematography.",0,0,0,,en,YES
"Testing Veo 3 for ads- billybee (inspo ad)  

Prompt below👇 https://t.co/JVS1AvzC71",0,0,0,,en,NO
"Google Flow and Google Veo 3 works with diagrams.

Create a still image and annotate it with arrows and text to prompt movement.

Google Flow then does the rest for you, here's some examples. https://t.co/IIKBIGULRx",0,0,0,,en,NO
"We're cooked.

Google Veo 3 has just broken the internet.

10 wild examples:

1. Nothing is real anymore. https://t.co/MhXiGieUFH",0,0,0,,en,NO
"Veo 3 Start Frame is now in Leonardo!

Start your ad with any image, add custom vibe, lighting, color , animate it in seconds

Works with any model, in Quality & Fast mode

I use Flux Kontext to insert products into scenes + Lucid Realism for cinematic, ad-ready results

Learn how to make ads like this 🧵👇",0,0,0,,en,YES
"Here’s a recap of everything we launched this week 🚀🚀🚀

— Gemini 2.5 Deep Think is now available to Google AI Ultra subscribers in the @GeminiApp
— Veo 3 and Veo 3 Fast are in preview for developers in the Gemini API and generally available for enterprise customers on @GoogleCloud Vertex AI
— Developers can use Veo 3 to build apps that generate videos from images, all from the Gemini API
— We introduced Video Overviews and made new upgrades to the Studio panel in @NotebookLM
— With AI Mode in @Google Search you can now ask questions about images and PDFs on desktop, use Canvas for planning, get real-time help with Search Live with video, and access AI Mode through Lens in Chrome desktop
— @GoogleDeepmind announced an AlphaEarth Foundations, an AI model that gives scientists a more complete and consistent picture of our planet's evolution
— Android developers can now access Agent Mode in the stable version of @AndroidStudio to help with complex app development tasks like adding a new feature and fixing bugs",0,0,0,,en,NO
"Veo 3 image-to-video by @GoogleDeepMind is now available at fal!

Try it today: https://t.co/merBSDi1Qe https://t.co/l943A5QMNR",0,0,0,,en,NO
"There is no king of the hill in generative AI.

Sora looked untouchable. Then Luma, Runway, and MiniMax dropped.

Veo 3 launched. Two weeks later, Seedance leapfrogged it.

""If you’re not the best, you’re not releasing.""

@burkaygur and @isidentical from @FAL break down what it’s like tracking the frontlines in real time.

The leaderboard resets every week. It’s live combat.",0,0,0,,en,NO
"Veo 3 just unlocked something wild...

You can now draw your idea on the first frame… and the model gets it instantly.

Forget typing JSON prompts or trying to describe every detail, just sketch your idea and let it do the rest.

Tried it myself on Leonardo’s new image-to-video feature… and it nailed it.

5 amazing results + prompts 👇",0,0,0,,en,YES
"Well, damn!

With Veo 3 Fast! https://t.co/XGtsXiNyeL",0,0,0,,en,NO
"VEO 3 + JSON prompting is pretty wild 🤯

These AG1 product videos were created entirely with AI.

And it's all about the prompt.

This JSON prompting technique will take any generic VEO3 prompt..

And turn it into surgical-precision video generation with brand consistency.

Perfect for creative strategists, growth marketers & ad agencies.

But instead of manually writing paragraph prompts and hoping for good outputs...

Just use structured JSON prompts and get brand-ready videos with way higher coherence.

The best part?

Your prompt precision goes through the roof -> organized by camera angles, brand elements, lighting specs, & scene transitions.

Here's what JSON prompting gives you:

→ structured data instead of paragraph descriptions

→ precise creative direction for VEO 3

→ consistent brand-ready video outputs

→ way higher prompt coherence

→ eliminates the creative lottery problem

Now you've got predictable video generation instead of random outputs.

This isn't perfect yet — but in 6 months when brand videos need this precision?

You'll be ahead of everyone.

Want the full JSON prompt templates?

Comment ""JSON"" + follow and I'll send it over (must be following so I can DM)",0,0,0,,en,NO
"Animating Spotify billboards with Veo 3 JSON prompt:
{ ""description"": ""A large digital billboard sits above a metro entrance. As people walk past, colorful soundwaves ripple outward from their direction, synced to popular Spotify tracks. Each track has a visual theme—rap shows bold pulses, jazz flows in smooth curves. The billboard appears to ‘listen’ and react to its surroundings, pulsing with animated energy."", ""product"": ""Spotify"", ""style"": ""audio-reactive, vibrant, surreal realism"", ""camera"": ""stationary city intersection, side angle showing crowd and billboard"", ""lighting"": ""twilight with bright LED glow"", ""environment"": ""urban crosswalk with visible foot traffic and passing cars"", ""motion"": { ""type"": ""animated waveform synced to motion and music"", ""details"": ""neon ribbons, particle trails, pulsing text snippets like lyrics"" } }",0,0,0,,en,YES
"Here's an example how one Midjourney image can be used as your starting frame for each shot for character consistency using this Veo 3 hack. JSON Prompt example below:

{
  ""prompt"": ""End Scene Immediately. A cinematic shot of the same black man in his 30s with a short haircut and a teal polo shirt in a corporate office setting."",
  ""style"": ""Cinematic, dramatic, psychological thriller."",
  ""subject"": {
    ""person"": {
      ""gender"": ""male"",
      ""ethnicity"": ""black"",
      ""age"": ""30s"",
      ""appearance"": ""short haircut, teal polo shirt"",
      ""expression"": ""unease, distress""
    },
    ""setting"": {
      ""location"": ""corporate modern office"",
      ""atmosphere"": ""sterile, modern, isolating, corporate""
    }
  },
  ""camera"": {
    ""shot_type"": ""medium close-up"",
    ""angle"": ""slightly askew (dutch angle)"",
    ""lens"": ""shallow depth of field"",
    ""focus"": ""on the man's face"",
    ""movement"": ""handheld""
  },
  ""lighting"": {
    ""source"": ""harsh fluorescent lights"",
    ""effect"": ""long shadows, emphasizes coldness""
  },
  ""composition"": {
    ""elements"": [
      ""busy colleagues in the blurred background"",
      ""clean lines of the office furniture"",
      ""man's face in sharp focus""
    ],
    ""mood"": ""disorientation, psychological unease, isolation""
  },
  ""additional_details"": ""The background is intentionally blurred to highlight the man's feeling of being alone despite being surrounded by people.""
}",0,0,0,,en,YES
Experiments w/ Veo 3 and Leonardo! https://t.co/TeiopzXkes,0,0,0,,en,NO
"what a week in generative AI

· Runway Aleph
· Visual prompting on Veo 3
· Hailuo 02, Seedance Pro, and unlimited Veo 2
· 70+ presets for Minimax
· My dad goes viral with Kling (lol)
· Luma Modify Video
· Midjourney prompts

Here’s the recap you need 👇",0,0,0,,en,NO
"This is Project Requiem 📽️

An AI Short Film Created entirely in Veo 3 using Flow by Google

Prompted in JSON, YAML, and natural language

One AI VFX shot was created with Runway Aleph

This film explores the struggles of separating reality from simulated reality https://t.co/fY8Ae6zS05",0,0,0,,en,YES
"AI models people use because they are who they are 

- Sonnet-4 because you are a vibe coder 
- Opus 4 if you are feeling rich 🤑 
- o3 if you want a smart hallucinator 😂
- Veo-3 if you already have a private jet 
- MidJourney if you believe you are an artist 
- DeepSeek if you are poor 
- “ChatGPT” because you don’t know any better 

Which AI models define who you are? 🤓",0,0,0,,en,NO
"The making of a Sandwich Tornado.

With Weavy and Veo3.

PROCESS:
01. Generate individual ingredients
02. Compile in Weavy
03. Build Diagram 
04. Generate in Veo3 w. Flow

(More details in thread)

#veo3 #promptshare https://t.co/6qvBDO2L8N",0,0,0,,en,NO
"🕹️ Video Model Comparison: I2V Multi-Shot

→ Wan 2.2 
→ Veo 3
→ Seedance 1.0
→ Kling 2.1
→ Midjourney V1
→ Hailuo 02

I did a quick comparison with the same input image and multi-shot prompt on each model 2-4x.

Wan 2.2 was the shortest (I chose 3-sec on @replicate), but it produced several different perspectives in those few seconds!

Prompt below:",0,0,0,,en,NO
"Veo 3 Fast and Veo 3 image-to-video are now available in the API! 📹

Veo 3 Fast is $0.40 per second of video (with audio) and comes with production ready rate limits and has comparable quality in certain cases!

https://t.co/oez4ARV22N",0,0,0,,en,NO
"✨ Explore Veo 3 Fast and new Veo 3 capabilities, now available in the Gemini API. Both Veo 3 and Veo 3 Fast support image-to-video and text-to-video, enabling quick creation of high-quality videos with sound, enhanced creative control, and precise prompting. https://t.co/pjOsij3ehG",0,0,0,,en,NO
"AI is getting out of hand 🤯

AI video tools like Veo 3 have been a huge hit on social media, allowing people to create surreal videos.  

10 wild examples:  

1. APPLE

 https://t.co/EHCQGjMIyk",0,0,0,,en,NO
"📹🌋EXPEDITION_LOG_MF // ENTRY 001

First day in Molten Forge, sending weekly reports to Cyber Cubs. The expedition has just started.

The heat is real. 🔥 #veo3 https://t.co/ftJBM3qlPk",0,0,0,,en,NO
"🎨 VEO 3 1080 P🎨

Prompt  :

Low-angle tracking perspective, fast-paced dynamic follow shot, a vintage sports car in gleaming crimson races through tight city streets, weaving between traffic and skimming past sharp corners with precision, tires screeching on the asphalt. The car's polished body reflects bursts of city light and neon signs as it accelerates under overpasses and through narrow alleys. Audio features the aggressive roar of the high-revving engine, gear shifts snapping cleanly, tires screeching, and the rush of wind as it blazes past. Hard, contrasty lighting with sharp highlights and cinematic motion blur. Cinematic style: high-energy chase sequence with retro flair, reminiscent of Ronin or The Italian Job.

Made in @LeonardoAi_",0,0,0,,en,YES
"Video overviews in @NotebookLM have started to roll out, taking us 1 step closer to the world of infinite content repurposing , reformatting, and reimagining. 

Excited for Veo 3 to become part of this too :) 

https://t.co/9JmQpnfwYL",0,0,0,,en,NO
"Forget manual annotation. 

We built a tool for you that prompts Veo 3 frame-by-frame, automatically.

The results are INSANE!  Try it below 👇 https://t.co/VDEipkuvCn",0,0,0,,en,NO
"Uncontained

Veo 3

Surreal billboard in the heart of Times Square. A massive digital display shows a beautiful woman’s face—flawless and radiant. But her hair defies the screen, flowing beyond the billboard into the real world, swaying in the actual wind as if breaking the boundary between ad and reality. Neon reflections light up the street below. The iconic L’Oréal logo is elegantly displayed on the billboard.",0,0,0,,en,YES
